,state,state_po,county_name,county_fips,totalvotes,candidatevotes_biden,candidatevotes_trump,per_biden,per_trump,per_diff,abs_per_diff,winner
684,ILLINOIS,IL,RANDOLPH,17157.0,14891.0,3592.0,11076.0,24.121952857430664,74.38049828755624,50.25854543012557,50.25854543012557,0
685,ILLINOIS,IL,RICHLAND,17159.0,8063.0,1830.0,6089.0,22.696266898176855,75.51779734590103,52.82153044772417,52.82153044772417,0
686,ILLINOIS,IL,ROCK ISLAND,17161.0,66758.0,36691.0,28603.0,54.96120315168219,42.845801252284375,-12.115401899397817,12.115401899397817,1
687,ILLINOIS,IL,ST. CLAIR,17163.0,128091.0,68325.0,57150.0,53.34098414408507,44.61671780218751,-8.724266341897561,8.724266341897561,1
688,ILLINOIS,IL,SALINE,17165.0,11066.0,2789.0,8103.0,25.203325501536238,73.22429061991687,48.02096511838063,48.02096511838063,0
689,ILLINOIS,IL,SANGAMON,17167.0,104752.0,48917.0,53485.0,46.69791507560715,51.058691003513054,4.360775927905905,4.360775927905905,0
690,ILLINOIS,IL,SCHUYLER,17169.0,3906.0,1068.0,2773.0,27.342549923195087,70.99334357398874,43.65079365079365,43.65079365079365,0
691,ILLINOIS,IL,SCOTT,17171.0,2737.0,572.0,2114.0,20.898794300328827,77.23785166240408,56.33905736207525,56.33905736207525,0
692,ILLINOIS,IL,SHELBY,17173.0,12097.0,2504.0,9426.0,20.699346945523683,77.92014549061751,57.22079854509383,57.22079854509383,0
693,ILLINOIS,IL,STARK,17175.0,2883.0,815.0,2004.0,28.26916406520985,69.51092611862643,41.24176205341658,41.24176205341658,0
694,ILLINOIS,IL,STEPHENSON,17177.0,22048.0,9055.0,12521.0,41.06948476052249,56.78973149492017,15.720246734397676,15.720246734397676,0
695,ILLINOIS,IL,TAZEWELL,17179.0,69052.0,24819.0,42513.0,35.94247813242195,61.566645426635006,25.62416729421306,25.62416729421306,0
696,ILLINOIS,IL,UNION,17181.0,8886.0,2579.0,6161.0,29.023182534323656,69.33378347963088,40.31060094530723,40.31060094530723,0
697,ILLINOIS,IL,VERMILION,17183.0,31584.0,10323.0,20725.0,32.684270516717326,65.6186676798379,32.93439716312057,32.93439716312057,0
698,ILLINOIS,IL,WABASH,17185.0,5593.0,1253.0,4237.0,22.40300375469337,75.75540854639729,53.35240479170392,53.35240479170392,0
699,ILLINOIS,IL,WARREN,17187.0,7909.0,3090.0,4676.0,39.069414590972315,59.12251864963965,20.053104058667337,20.053104058667337,0
700,ILLINOIS,IL,WASHINGTON,17189.0,7902.0,1641.0,6115.0,20.76689445709947,77.38547203239686,56.618577575297394,56.618577575297394,0
701,ILLINOIS,IL,WAYNE,17191.0,8486.0,1187.0,7176.0,13.987744520386519,84.56280933301909,70.57506481263258,70.57506481263258,0
702,ILLINOIS,IL,WHITE,17193.0,7421.0,1517.0,5791.0,20.441988950276244,78.0353052149306,57.59331626465436,57.59331626465436,0
703,ILLINOIS,IL,WHITESIDE,17195.0,27375.0,12253.0,14527.0,44.75981735159817,53.06666666666666,8.30684931506849,8.30684931506849,0
704,ILLINOIS,IL,WILL,17197.0,345105.0,183915.0,155116.0,53.29247620289477,44.94747975253908,-8.344996450355687,8.344996450355687,1
705,ILLINOIS,IL,WILLIAMSON,17199.0,33653.0,10206.0,22801.0,30.327162511514576,67.75324636733724,37.42608385582267,37.42608385582267,0
706,ILLINOIS,IL,WINNEBAGO,17201.0,127709.0,64056.0,60861.0,50.15778057928571,47.655999185648625,-2.5017813936370885,2.5017813936370885,1
707,ILLINOIS,IL,WOODFORD,17203.0,21432.0,6160.0,14799.0,28.74206793579694,69.05095184770437,40.30888391190743,40.30888391190743,0
708,INDIANA,IN,ADAMS,18001.0,14209.0,3236.0,10686.0,22.774297980153424,75.20585544373284,52.43155746357942,52.43155746357942,0
709,INDIANA,IN,ALLEN,18003.0,169082.0,73189.0,92083.0,43.2860978696727,54.46055759927136,11.17445972959866,11.17445972959866,0
710,INDIANA,IN,BARTHOLOMEW,18005.0,36235.0,12934.0,22410.0,35.69477024975852,61.84628121981509,26.15151097005657,26.15151097005657,0
711,INDIANA,IN,BENTON,18007.0,4114.0,1009.0,3007.0,24.52600875060768,73.09188138065143,48.56587263004375,48.56587263004375,0
712,INDIANA,IN,BLACKFORD,18009.0,5351.0,1376.0,3841.0,25.71481965987666,71.78097551859466,46.066155858718,46.066155858718,0
713,INDIANA,IN,BOONE,18011.0,38520.0,15244.0,22351.0,39.5742471443406,58.02440290758047,18.45015576323987,18.45015576323987,0
714,INDIANA,IN,BROWN,18013.0,8981.0,3036.0,5777.0,33.80469880859592,64.32468544705489,30.519986638458967,30.519986638458967,0
715,INDIANA,IN,CARROLL,18015.0,9495.0,2224.0,7086.0,23.42285413375461,74.62875197472354,51.20589784096893,51.20589784096893,0
716,INDIANA,IN,CASS,18017.0,15198.0,4304.0,10552.0,28.31951572575339,69.43018818265561,41.11067245690222,41.11067245690222,0
717,INDIANA,IN,CLARK,18019.0,57869.0,23093.0,33668.0,39.90564896576751,58.17968169486254,18.274032729095026,18.274032729095026,0
718,INDIANA,IN,CLAY,18021.0,12267.0,2552.0,9499.0,20.803782505910164,77.43539577728866,56.6316132713785,56.6316132713785,0
719,INDIANA,IN,CLINTON,18023.0,12949.0,3361.0,9334.0,25.955672252683605,72.0827863155456,46.127114062862,46.127114062862,0
720,INDIANA,IN,CRAWFORD,18025.0,4944.0,1355.0,3483.0,27.40695792880259,70.44902912621359,43.042071197411,43.042071197411,0
721,INDIANA,IN,DAVIESS,18027.0,11954.0,2169.0,9576.0,18.144554124142545,80.10707712899448,61.96252300485193,61.96252300485193,0
722,INDIANA,IN,DEARBORN,18029.0,25383.0,5446.0,19528.0,21.455304731513216,76.93338060906906,55.478075877555845,55.478075877555845,0
723,INDIANA,IN,DECATUR,18031.0,12287.0,2439.0,9575.0,19.850248229836414,77.92789126719298,58.077643037356566,58.077643037356566,0
724,INDIANA,IN,DEKALB,18033.0,19628.0,4966.0,14237.0,25.300590992459753,72.53413490931322,47.23354391685347,47.23354391685347,0
725,INDIANA,IN,DELAWARE,18035.0,48191.0,20474.0,26827.0,42.485111327841295,55.66807080160196,13.182959473760661,13.182959473760661,0
726,INDIANA,IN,DUBOIS,18037.0,21770.0,6292.0,15033.0,28.902158934313277,69.05374368396876,40.151584749655484,40.151584749655484,0
727,INDIANA,IN,ELKHART,18039.0,74387.0,26108.0,46972.0,35.09753048247678,63.145442079933325,28.047911597456547,28.047911597456547,0
728,INDIANA,IN,FAYETTE,18041.0,10136.0,2237.0,7755.0,22.069850039463297,76.50947119179163,54.439621152328336,54.439621152328336,0
729,INDIANA,IN,FLOYD,18043.0,41802.0,17511.0,23400.0,41.89034017511124,55.97818286206402,14.087842686952776,14.087842686952776,0
730,INDIANA,IN,FOUNTAIN,18045.0,7986.0,1629.0,6154.0,20.398196844477837,77.05985474580515,56.66165790132732,56.66165790132732,0
731,INDIANA,IN,FRANKLIN,18047.0,12000.0,2137.0,9691.0,17.808333333333334,80.75833333333333,62.94999999999999,62.94999999999999,0
732,INDIANA,IN,FULTON,18049.0,9147.0,2280.0,6694.0,24.926205313217448,73.18246419591122,48.25625888269377,48.25625888269377,0
733,INDIANA,IN,GIBSON,18051.0,16161.0,4023.0,11817.0,24.89326155559681,73.12047521811769,48.22721366252088,48.22721366252088,0
734,INDIANA,IN,GRANT,18053.0,27159.0,8015.0,18543.0,29.511395854044697,68.27570970948857,38.76431385544387,38.76431385544387,0
735,INDIANA,IN,GREENE,18055.0,14784.0,3389.0,11103.0,22.923430735930737,75.10146103896103,52.1780303030303,52.1780303030303,0
736,INDIANA,IN,HAMILTON,18057.0,193999.0,88390.0,101587.0,45.56209052623982,52.364702910839746,6.802612384599925,6.802612384599925,0
737,INDIANA,IN,HANCOCK,18059.0,42911.0,12895.0,28996.0,30.050569783971476,67.57241732889003,37.52184754491855,37.52184754491855,0
738,INDIANA,IN,HARRISON,18061.0,20236.0,5343.0,14565.0,26.403439414904128,71.9756868946432,45.572247479739076,45.572247479739076,0
739,INDIANA,IN,HENDRICKS,18063.0,88505.0,32604.0,53802.0,36.83859668945257,60.78978588780295,23.951189198350377,23.951189198350377,0
740,INDIANA,IN,HENRY,18065.0,21030.0,5544.0,15043.0,26.3623395149786,71.53114598193058,45.16880646695198,45.16880646695198,0
741,INDIANA,IN,HOWARD,18067.0,40630.0,13303.0,26449.0,32.7418163918287,65.09721880383952,32.355402412010825,32.355402412010825,0
742,INDIANA,IN,HUNTINGTON,18069.0,17829.0,4255.0,13147.0,23.865612204834818,73.73941331538505,49.87380111055023,49.87380111055023,0
743,INDIANA,IN,JACKSON,18071.0,19238.0,4302.0,14555.0,22.361991891048966,75.65755276016219,53.295560869113224,53.295560869113224,0
744,INDIANA,IN,JASPER,18073.0,15475.0,3798.0,11383.0,24.54281098546042,73.55735056542811,49.01453957996769,49.01453957996769,0
745,INDIANA,IN,JAY,18075.0,8461.0,1926.0,6361.0,22.763266753338847,75.18023874246543,52.41697198912659,52.41697198912659,0
746,INDIANA,IN,JEFFERSON,18077.0,14697.0,4731.0,9663.0,32.19024290671565,65.74811185956318,33.55786895284753,33.55786895284753,0
747,INDIANA,IN,JENNINGS,18079.0,12251.0,2523.0,9490.0,20.594237205126113,77.4630642396539,56.86882703452779,56.86882703452779,0
748,INDIANA,IN,JOHNSON,18081.0,77618.0,24736.0,51219.0,31.868896390012623,65.98855935478883,34.11966296477621,34.11966296477621,0
749,INDIANA,IN,KNOX,18083.0,16011.0,4067.0,11655.0,25.40128661545188,72.79370432827432,47.392417712822436,47.392417712822436,0
750,INDIANA,IN,KOSCIUSKO,18085.0,35787.0,8364.0,26499.0,23.371615391063795,74.04644144521754,50.67482605415374,50.67482605415374,0
751,INDIANA,IN,LAGRANGE,18087.0,10633.0,2355.0,8110.0,22.148029718799965,76.27198344775698,54.12395372895702,54.12395372895702,0
752,INDIANA,IN,LAKE,18089.0,219956.0,124870.0,91760.0,56.77044499809053,41.7174343959701,-15.05301060212043,15.05301060212043,1
753,INDIANA,IN,LAPORTE,18091.0,49392.0,22427.0,25997.0,45.40613864593456,52.63402980239715,7.22789115646259,7.22789115646259,0
754,INDIANA,IN,LAWRENCE,18093.0,21025.0,4961.0,15601.0,23.595719381688465,74.20214030915577,50.6064209274673,50.6064209274673,0
755,INDIANA,IN,MADISON,18095.0,51793.0,19524.0,31215.0,37.69621377406213,60.26876218794045,22.572548413878323,22.572548413878323,0
756,INDIANA,IN,MARION,18097.0,389619.0,247772.0,134175.0,63.59340791901832,34.43748893149461,-29.155918987523705,29.155918987523705,1
757,INDIANA,IN,MARSHALL,18099.0,19927.0,5712.0,13844.0,28.664625884478344,69.47357856175039,40.808952677272046,40.808952677272046,0
758,INDIANA,IN,MARTIN,18101.0,5144.0,1011.0,4029.0,19.653965785381025,78.32426127527216,58.67029548989114,58.67029548989114,0
759,INDIANA,IN,MIAMI,18103.0,14473.0,3235.0,10925.0,22.351965729289024,75.48538658191114,53.13342085262212,53.13342085262212,0
760,INDIANA,IN,MONROE,18105.0,63151.0,39861.0,22071.0,63.12014061535051,34.94956532754826,-28.17057528780225,28.17057528780225,1
761,INDIANA,IN,MONTGOMERY,18107.0,17198.0,4213.0,12659.0,24.49703453889987,73.6073962088615,49.110361669961634,49.110361669961634,0
762,INDIANA,IN,MORGAN,18109.0,36159.0,7781.0,27512.0,21.518847313255343,76.08617494952847,54.56732763627313,54.56732763627313,0
763,INDIANA,IN,NEWTON,18111.0,6591.0,1509.0,4942.0,22.894856622667273,74.98103474434835,52.08617812168107,52.08617812168107,0
764,INDIANA,IN,NOBLE,18113.0,19190.0,4660.0,14195.0,24.283480979676916,73.97081813444503,49.68733715476811,49.68733715476811,0
765,INDIANA,IN,OHIO,18115.0,3075.0,668.0,2054.0,21.723577235772357,66.79674796747967,45.07317073170732,45.07317073170732,0
766,INDIANA,IN,ORANGE,18117.0,8832.0,2224.0,6432.0,25.181159420289855,72.82608695652173,47.644927536231876,47.644927536231876,0
767,INDIANA,IN,OWEN,18119.0,9904.0,2420.0,7286.0,24.434571890145396,73.56623586429725,49.13166397415186,49.13166397415186,0
768,INDIANA,IN,PARKE,18121.0,7013.0,1503.0,5400.0,21.431626978468557,76.99985740767147,55.56823042920291,55.56823042920291,0
769,INDIANA,IN,PERRY,18123.0,8722.0,3203.0,5345.0,36.723228617289614,61.2818160972254,24.558587479935788,24.558587479935788,0
770,INDIANA,IN,PIKE,18125.0,6220.0,1415.0,4692.0,22.7491961414791,75.43408360128618,52.68488745980707,52.68488745980707,0
771,INDIANA,IN,PORTER,18127.0,86509.0,39746.0,45008.0,45.94435261071103,52.02695673282549,6.082604122114461,6.082604122114461,0
772,INDIANA,IN,POSEY,18129.0,13236.0,3811.0,9206.0,28.79268661226957,69.5527349652463,40.76004835297673,40.76004835297673,0
773,INDIANA,IN,PULASKI,18131.0,5806.0,1463.0,4246.0,25.198070961074748,73.13124354116431,47.93317258008956,47.93317258008956,0
774,INDIANA,IN,PUTNAM,18133.0,16597.0,3946.0,12278.0,23.77538109296861,73.9772247996626,50.201843706693985,50.201843706693985,0
775,INDIANA,IN,RANDOLPH,18135.0,11070.0,2513.0,8312.0,22.70099367660343,75.08581752484191,52.38482384823848,52.38482384823848,0
776,INDIANA,IN,RIPLEY,18137.0,14271.0,2774.0,11261.0,19.43802116179665,78.90827552378951,59.47025436199286,59.47025436199286,0
777,INDIANA,IN,RUSH,18139.0,7932.0,1754.0,6035.0,22.11296016137166,76.08421583459405,53.97125567322239,53.97125567322239,0
778,INDIANA,IN,ST. JOSEPH,18141.0,115238.0,59896.0,53164.0,51.97591072389316,46.13408771412208,-5.841823009771076,5.841823009771076,1
779,INDIANA,IN,SCOTT,18143.0,10167.0,2701.0,7331.0,26.566342087144683,72.1058325956526,45.53949050850792,45.53949050850792,0
780,INDIANA,IN,SHELBY,18145.0,19991.0,5023.0,14568.0,25.126306838077134,72.87279275674054,47.7464859186634,47.7464859186634,0
781,INDIANA,IN,SPENCER,18147.0,10769.0,3213.0,7357.0,29.83563933512861,68.31646392422695,38.48082458909834,38.48082458909834,0
782,INDIANA,IN,STARKE,18149.0,10290.0,2650.0,7466.0,25.75315840621963,72.555879494655,46.802721088435376,46.802721088435376,0
783,INDIANA,IN,STEUBEN,18151.0,16162.0,4513.0,11327.0,27.923524316297488,70.08414800148498,42.16062368518749,42.16062368518749,0
784,INDIANA,IN,SULLIVAN,18153.0,8994.0,2153.0,6691.0,23.93818100956193,74.3940404714254,50.45585946186347,50.45585946186347,0
785,INDIANA,IN,SWITZERLAND,18155.0,4154.0,964.0,3133.0,23.206547905633123,75.42128069330765,52.21473278767453,52.21473278767453,0
786,INDIANA,IN,TIPPECANOE,18157.0,71448.0,35017.0,34581.0,49.01046915239055,48.400235136042994,-0.6102340163475546,0.6102340163475546,1
787,INDIANA,IN,TIPTON,18159.0,8116.0,1834.0,6110.0,22.59733859043864,75.28339083292262,52.68605224248398,52.68605224248398,0
788,INDIANA,IN,UNION,18161.0,3483.0,736.0,2688.0,21.131208728107953,77.17484926787253,56.04364053976458,56.04364053976458,0
789,INDIANA,IN,VANDERBURGH,18163.0,77662.0,34415.0,41844.0,44.31382143133064,53.8796322525817,9.565810821251063,9.565810821251063,0
790,INDIANA,IN,VERMILLION,18165.0,7481.0,2145.0,5184.0,28.67263734794814,69.2955487234327,40.62291137548456,40.62291137548456,0
791,INDIANA,IN,VIGO,18167.0,43594.0,18123.0,24545.0,41.57223471119879,56.30361976418773,14.73138505298894,14.73138505298894,0
792,INDIANA,IN,WABASH,18169.0,14576.0,3494.0,10762.0,23.97091108671789,73.83369923161361,49.86278814489572,49.86278814489572,0
793,INDIANA,IN,WARREN,18171.0,4472.0,974.0,3401.0,21.779964221824688,76.0509838998211,54.27101967799642,54.27101967799642,0
794,INDIANA,IN,WARRICK,18173.0,33829.0,11923.0,21326.0,35.24490821484525,63.04058647905643,27.795678264211176,27.795678264211176,0
795,INDIANA,IN,WASHINGTON,18175.0,12139.0,2784.0,9114.0,22.93434385039954,75.08031963094159,52.145975780542045,52.145975780542045,0
796,INDIANA,IN,WAYNE,18177.0,27679.0,9524.0,17567.0,34.40875754181871,63.46688825463348,29.058130712814773,29.058130712814773,0
797,INDIANA,IN,WELLS,18179.0,14050.0,2928.0,10855.0,20.839857651245552,77.25978647686833,56.419928825622776,56.419928825622776,0
798,INDIANA,IN,WHITE,18181.0,11166.0,3032.0,7957.0,27.153859931936235,71.26097080422711,44.107110872290875,44.107110872290875,0
799,INDIANA,IN,WHITLEY,18183.0,17556.0,4234.0,12862.0,24.117110959216223,73.26270221007063,49.14559125085441,49.14559125085441,0
800,IOWA,IA,ADAIR,19001.0,4177.0,1198.0,2922.0,28.680871438831694,69.95451280823558,41.27364136940388,41.27364136940388,0
801,IOWA,IA,ADAMS,19003.0,2160.0,590.0,1535.0,27.314814814814813,71.06481481481481,43.75,43.75,0
802,IOWA,IA,ALLAMAKEE,19005.0,7422.0,2576.0,4744.0,34.70762597682565,63.91808137968202,29.21045540285637,29.21045540285637,0
803,IOWA,IA,APPANOOSE,19007.0,6516.0,1891.0,4522.0,29.020871700429712,69.39840392879066,40.37753222836095,40.37753222836095,0
804,IOWA,IA,AUDUBON,19009.0,3420.0,1071.0,2299.0,31.31578947368421,67.22222222222223,35.90643274853802,35.90643274853802,0
805,IOWA,IA,BENTON,19011.0,14642.0,5160.0,9208.0,35.24108728315804,62.88758366343396,27.64649638027592,27.64649638027592,0
806,IOWA,IA,BLACK HAWK,19013.0,66593.0,35647.0,29813.0,53.529650263541214,44.76896971153124,-8.760680552009973,8.760680552009973,1
807,IOWA,IA,BOONE,19015.0,15340.0,6303.0,8729.0,41.08865710560626,56.90352020860495,15.814863102998693,15.814863102998693,0
808,IOWA,IA,BREMER,19017.0,14546.0,5958.0,8324.0,40.959714010724596,57.22535404922316,16.26564003849856,16.26564003849856,0
809,IOWA,IA,BUCHANAN,19019.0,10774.0,4169.0,6430.0,38.695006497122705,59.68071282717654,20.985706330053837,20.985706330053837,0
810,IOWA,IA,BUENA VISTA,19021.0,8167.0,2961.0,5074.0,36.25566303416187,62.128076405044695,25.872413370882825,25.872413370882825,0
811,IOWA,IA,BUTLER,19023.0,8098.0,2424.0,5556.0,29.93331686836256,68.60953321807854,38.67621634971598,38.67621634971598,0
812,IOWA,IA,CALHOUN,19025.0,5258.0,1470.0,3698.0,27.95739825028528,70.3309243058197,42.37352605553443,42.37352605553443,0
813,IOWA,IA,CARROLL,19027.0,11335.0,3454.0,7766.0,30.47198941332157,68.51345390383767,38.041464490516105,38.041464490516105,0
814,IOWA,IA,CASS,19029.0,7276.0,2201.0,4979.0,30.25013743815283,68.4304562946674,38.18031885651456,38.18031885651456,0
815,IOWA,IA,CEDAR,19031.0,10703.0,4337.0,6184.0,40.52134915444268,57.778193029991584,17.256843875548903,17.256843875548903,0
816,IOWA,IA,CERRO GORDO,19033.0,23801.0,10941.0,12499.0,45.968656779126924,52.51460022688123,6.545943447754304,6.545943447754304,0
817,IOWA,IA,CHEROKEE,19035.0,6518.0,1936.0,4510.0,29.702362687941086,69.19300398895368,39.49064130101259,39.49064130101259,0
818,IOWA,IA,CHICKASAW,19037.0,6631.0,2233.0,4322.0,33.6751621173277,65.1787060775147,31.503543960187002,31.503543960187002,0
819,IOWA,IA,CLARKE,19039.0,4670.0,1466.0,3153.0,31.391862955032117,67.51605995717344,36.12419700214132,36.12419700214132,0
820,IOWA,IA,CLAY,19041.0,8969.0,2662.0,6158.0,29.680008919611993,68.65871334596945,38.97870442635745,38.97870442635745,0
821,IOWA,IA,CLAYTON,19043.0,9594.0,3340.0,6119.0,34.81342505732749,63.77944548676256,28.96602042943507,28.96602042943507,0
822,IOWA,IA,CLINTON,19045.0,24687.0,10812.0,13410.0,43.79633005225422,54.32008749544295,10.523757443188728,10.523757443188728,0
823,IOWA,IA,CRAWFORD,19047.0,7154.0,2220.0,4862.0,31.031590718479173,67.96197931227286,36.93038859379369,36.93038859379369,0
824,IOWA,IA,DALLAS,19049.0,56022.0,26879.0,28162.0,47.97936524936632,50.269536967619864,2.2901717182535464,2.2901717182535464,0
825,IOWA,IA,DAVIS,19051.0,4102.0,1013.0,3035.0,24.69527059970746,73.98829839102876,49.29302779132131,49.29302779132131,0
826,IOWA,IA,DECATUR,19053.0,3804.0,1120.0,2618.0,29.44269190325973,68.82229232386962,39.37960042060989,39.37960042060989,0
827,IOWA,IA,DELAWARE,19055.0,10003.0,3157.0,6688.0,31.560531840447865,66.85994201739479,35.29941017694692,35.29941017694692,0
828,IOWA,IA,DES MOINES,19057.0,19956.0,8893.0,10642.0,44.56303868510724,53.3273201042293,8.764281419122064,8.764281419122064,0
829,IOWA,IA,DICKINSON,19059.0,11244.0,3661.0,7452.0,32.5595873354678,66.27534685165422,33.71575951618642,33.71575951618642,0
830,IOWA,IA,DUBUQUE,19061.0,53926.0,25657.0,27358.0,47.578162667358974,50.7324852575752,3.154322590216225,3.154322590216225,0
831,IOWA,IA,EMMET,19063.0,4853.0,1520.0,3268.0,31.320832474757882,67.33978982072945,36.01895734597157,36.01895734597157,0
832,IOWA,IA,FAYETTE,19065.0,10186.0,3835.0,6174.0,37.64971529550363,60.61260553701159,22.962890241507957,22.962890241507957,0
833,IOWA,IA,FLOYD,19067.0,8032.0,3172.0,4747.0,39.492031872509955,59.10109561752988,19.609063745019924,19.609063745019924,0
834,IOWA,IA,FRANKLIN,19069.0,5130.0,1626.0,3433.0,31.69590643274854,66.92007797270955,35.224171539961006,35.224171539961006,0
835,IOWA,IA,FREMONT,19071.0,3857.0,1080.0,2717.0,28.00103707544724,70.44334975369459,42.44231267824735,42.44231267824735,0
836,IOWA,IA,GREENE,19073.0,5057.0,1769.0,3229.0,34.98121415859205,63.85208621712478,28.870872058532726,28.870872058532726,0
837,IOWA,IA,GRUNDY,19075.0,7276.0,2206.0,4945.0,30.31885651456844,67.96316657504123,37.64431006047279,37.64431006047279,0
838,IOWA,IA,GUTHRIE,19077.0,6371.0,1985.0,4280.0,31.15680426934547,67.17940668654843,36.02260241720296,36.02260241720296,0
839,IOWA,IA,HAMILTON,19079.0,7943.0,2843.0,4982.0,35.7925217172353,62.721893491124256,26.929371773888953,26.929371773888953,0
840,IOWA,IA,HANCOCK,19081.0,6172.0,1683.0,4401.0,27.268308489954634,71.30589760207388,44.03758911211925,44.03758911211925,0
841,IOWA,IA,HARDIN,19083.0,8989.0,2976.0,5864.0,33.10713093781288,65.2352875737012,32.12815663588832,32.12815663588832,0
842,IOWA,IA,HARRISON,19085.0,8155.0,2440.0,5580.0,29.920294297976703,68.42427958307786,38.50398528510116,38.50398528510116,0
843,IOWA,IA,HENRY,19087.0,9982.0,3275.0,6525.0,32.809056301342416,65.36766179122421,32.55860548988179,32.55860548988179,0
844,IOWA,IA,HOWARD,19089.0,4958.0,1772.0,3133.0,35.740217829770074,63.19080274304155,27.450584913271477,27.450584913271477,0
845,IOWA,IA,HUMBOLDT,19091.0,5327.0,1442.0,3825.0,27.06964520367937,71.80401727050872,44.73437206682935,44.73437206682935,0
846,IOWA,IA,IDA,19093.0,3849.0,917.0,2885.0,23.824369966224992,74.95453364510263,51.130163678877636,51.130163678877636,0
847,IOWA,IA,IOWA,19095.0,9742.0,3547.0,6035.0,36.4093615274071,61.94826524327654,25.538903715869438,25.538903715869438,0
848,IOWA,IA,JACKSON,19097.0,11135.0,4029.0,6957.0,36.18320610687023,62.47867085765604,26.29546475078581,26.29546475078581,0
849,IOWA,IA,JASPER,19099.0,20184.0,7737.0,12125.0,38.332342449464925,60.07233452239398,21.739992072929056,21.739992072929056,0
850,IOWA,IA,JEFFERSON,19101.0,8959.0,4319.0,4476.0,48.20850541355062,49.96093313985936,1.7524277263087384,1.7524277263087384,0
851,IOWA,IA,JOHNSON,19103.0,83851.0,59177.0,23206.0,70.57399434711571,27.675281153474618,-42.8987131936411,42.8987131936411,1
852,IOWA,IA,JONES,19105.0,10989.0,4213.0,6596.0,38.33833833833834,60.02366002366002,21.685321685321682,21.685321685321682,0
853,IOWA,IA,KEOKUK,19107.0,5303.0,1414.0,3809.0,26.664152366584954,71.8272675843862,45.16311521780125,45.16311521780125,0
854,IOWA,IA,KOSSUTH,19109.0,9090.0,2696.0,6288.0,29.658965896589656,69.17491749174917,39.515951595159514,39.515951595159514,0
855,IOWA,IA,LEE,19111.0,16734.0,6541.0,9808.0,39.0880841400741,58.61121070873671,19.523126568662605,19.523126568662605,0
856,IOWA,IA,LINN,19113.0,127458.0,70874.0,53744.0,55.605768174614376,42.166046854650155,-13.439721319964221,13.439721319964221,1
857,IOWA,IA,LOUISA,19115.0,5332.0,1726.0,3506.0,32.37059264816204,65.75393848462116,33.38334583645912,33.38334583645912,0
858,IOWA,IA,LUCAS,19117.0,4630.0,1284.0,3295.0,27.73218142548596,71.16630669546437,43.43412526997841,43.43412526997841,0
859,IOWA,IA,LYON,19119.0,6863.0,1067.0,5718.0,15.547136820632376,83.31633396473845,67.76919714410607,67.76919714410607,0
860,IOWA,IA,MADISON,19121.0,9824.0,3134.0,6525.0,31.901465798045603,66.41897394136808,34.51750814332247,34.51750814332247,0
861,IOWA,IA,MAHASKA,19123.0,11404.0,2894.0,8320.0,25.377060680462993,72.9568572430726,47.579796562609616,47.579796562609616,0
862,IOWA,IA,MARION,19125.0,19232.0,6178.0,12722.0,32.12354409317803,66.15016638935109,34.02662229617305,34.02662229617305,0
863,IOWA,IA,MARSHALL,19127.0,18136.0,8176.0,9610.0,45.081605646228496,52.988531098367886,7.90692545213939,7.90692545213939,0
864,IOWA,IA,MILLS,19129.0,8268.0,2508.0,5616.0,30.333817126269956,67.9245283018868,37.59071117561684,37.59071117561684,0
865,IOWA,IA,MITCHELL,19131.0,5822.0,2053.0,3684.0,35.26279628993473,63.277224321538995,28.014428031604268,28.014428031604268,0
866,IOWA,IA,MONONA,19133.0,4728.0,1407.0,3262.0,29.758883248730967,68.9932318104907,39.23434856175973,39.23434856175973,0
867,IOWA,IA,MONROE,19135.0,4088.0,1078.0,2978.0,26.36986301369863,72.84735812133071,46.47749510763208,46.47749510763208,0
868,IOWA,IA,MONTGOMERY,19137.0,5327.0,1583.0,3666.0,29.716538389337337,68.81922282710718,39.102684437769845,39.102684437769845,0
869,IOWA,IA,MUSCATINE,19139.0,20671.0,9372.0,10865.0,45.3388805573025,52.56155967297179,7.222679115669287,7.222679115669287,0
870,IOWA,IA,O'BRIEN,19141.0,7551.0,1569.0,5871.0,20.778704807310287,77.751291219706,56.972586412395714,56.972586412395714,0
871,IOWA,IA,OSCEOLA,19143.0,3328.0,601.0,2695.0,18.058894230769234,80.9795673076923,62.92067307692307,62.92067307692307,0
872,IOWA,IA,PAGE,19145.0,7528.0,2086.0,5328.0,27.70988310308183,70.77577045696069,43.06588735387886,43.06588735387886,0
873,IOWA,IA,PALO ALTO,19147.0,4958.0,1519.0,3378.0,30.63735377168213,68.13231141589351,37.49495764421138,37.49495764421138,0
874,IOWA,IA,PLYMOUTH,19149.0,14188.0,3494.0,10515.0,24.626444882999717,74.11192557090499,49.485480687905266,49.485480687905266,0
875,IOWA,IA,POCAHONTAS,19151.0,3823.0,933.0,2832.0,24.404917603975935,74.07794925451216,49.67303165053623,49.67303165053623,0
876,IOWA,IA,POLK,19153.0,258755.0,146250.0,107564.0,56.520646944020406,41.569824737686226,-14.95082220633418,14.95082220633418,1
877,IOWA,IA,POTTAWATTAMIE,19155.0,45744.0,18575.0,26352.0,40.60641832808675,57.60755508919203,17.001136761105286,17.001136761105286,0
878,IOWA,IA,POWESHIEK,19157.0,10140.0,4306.0,5673.0,42.465483234714,55.946745562130175,13.481262327416175,13.481262327416175,0
